scenario,direction,mode,controller,metric,mean,std
square,all,CDW,pid,std_x,58.3636,5.6599
square,all,CDW,pid,std_y,15.9257,0.8586
square,all,CDW,pid,depth_std,5.0618,1.7522
square,all,CDW,pid,pitch_mean,-1.7821,7.5229
square,all,CDW,pid,pitch_max,30.0174,1.2476
square,all,CDW,pid,IAE,13548.4992,963.4154
square,all,CDW,pid,IAE_norm,50.6531,4.8321
square,all,CDW,pid,settling_time,0.0000,0.0000
square,all,CDW,pid,ss_error,50.6531,4.8321
square,all,CDW,pid,control_effort,2650.6600,228.2494
square,all,CDW,pid,slew,1291.7773,25.6380
square,all,CDW,pid,sat_freq,0.0000,0.0000
square,all,CDW,pid,band_dc,13.0963,4.4544
square,all,CDW,pid,band_wave,45.1767,1.6202
square,all,CDW,pid,band_high,0.6662,0.0683
square,all,CDW,pid,est_err_rms,0.0000,0.0000
square,all,CDW,pid,w_x,0.0000,0.0000
square,all,CDW,pid,w_y,0.0000,0.0000
square,all,CDW,pid,n_fail,0.0000,0.0000
